id,uuid,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,assigned_zone
285442580,ce253a86-6811-4675-81c7-398205364746,2025-05-30 17:02:50,2025-05-30,2025-05-30 21:02:50 UTC,Eastern Time (US & Canada),5082106,mariposasquimnipiac,,2025-05-30 21:04:21 UTC,2025-06-14 23:01:25 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/285442580,https://inaturalist-open-data.s3.amazonaws.com/photos/515249643/medium.jpg,,,I couldn't see the head area but I think it's the Asian,1,0,False,2,"Fair Haven Heights, New Haven, CT, USA",41.31432638,-72.87380591,6.0,,,,6.0,,,False,,,Asian Lady Beetle,Harmonia axyridis,Asian Lady Beetle,Insecta,48484.0,Garden Boundary
286600755,c11d6577-b2e7-4eb1-9683-f5c975caf034,2025-06-03 14:12:03,2025-06-03,2025-06-03 18:12:03 UTC,Eastern Time (US & Canada),5082106,mariposasquimnipiac,,2025-06-03 18:12:49 UTC,2025-06-04 14:38:12 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/286600755,https://inaturalist-open-data.s3.amazonaws.com/photos/515638393/medium.jpg,,,,0,0,False,2,"Fair Haven Heights, New Haven, CT, USA",41.31450955,-72.87387222,9.0,,,,9.0,,,False,,,common wrinkle-leaved goldenrod,Solidago rugosa,common wrinkle-leaved goldenrod,Plantae,128551.0,outside
289332660,95499c10-f35c-44dc-af3c-5fea49314403,2025-06-13 15:07:37,2025-06-13,2025-06-13 19:07:37 UTC,Eastern Time (US & Canada),5082106,mariposasquimnipiac,,2025-06-13 19:08:04 UTC,2025-06-24 22:53:58 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/289332660,https://inaturalist-open-data.s3.amazonaws.com/photos/521475044/medium.jpg,,,,1,0,False,2,"Fair Haven Heights, New Haven, CT, USA",41.31452251,-72.87377459,9.0,,,,9.0,,open,False,,,common yarrow,Achillea millefolium,common yarrow,Plantae,52821.0,outside
291045230,fadeee4c-70b3-4bc0-a08d-82c65fc902de,2025-06-19 17:31:33,2025-06-19,2025-06-19 21:31:33 UTC,Eastern Time (US & Canada),5082106,mariposasquimnipiac,,2025-06-19 21:32:04 UTC,2025-06-20 19:47:08 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/291045230,https://inaturalist-open-data.s3.amazonaws.com/photos/524074196/medium.jpg,,,,0,0,False,2,"Fair Haven Heights, New Haven, CT, USA",41.31432293,-72.87409831,6.0,,,,6.0,,open,False,,,northern catalpa,Catalpa speciosa,northern catalpa,Plantae,76158.0,Garden Boundary
291285503,b07d2779-b60d-49e2-a321-6595d010f14c,2025-06-20 15:47:04,2025-06-20,2025-06-20 19:47:04 UTC,Eastern Time (US & Canada),5082106,mariposasquimnipiac,,2025-06-20 19:47:46 UTC,2025-06-20 19:49:33 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/291285503,https://inaturalist-open-data.s3.amazonaws.com/photos/524075242/medium.jpg,,,That's weird is coming up everywhere in our new semi Garden,0,0,False,2,"Fair Haven Heights, New Haven, CT, USA",41.31449651,-72.87372185,7.0,,,,7.0,,,False,,,Common Lambsquarters,Chenopodium album,Common Lambsquarters,Plantae,58127.0,F
291331328,68d8cebb-e6ea-4c98-9203-6e3e8c2d435b,2025-06-20 16:52:16,2025-06-20,2025-06-20 20:52:16 UTC,Eastern Time (US & Canada),5082106,mariposasquimnipiac,,2025-06-20 23:07:55 UTC,2025-06-20 23:08:03 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/291331328,https://inaturalist-open-data.s3.amazonaws.com/photos/524162279/medium.jpg,,,Looks more like Humphrey to me,0,0,False,2,"Fair Haven Heights, New Haven, CT, USA",41.31417793,-72.87378479,5.0,,,,5.0,,,False,,,white vervain,Verbena urticifolia,white vervain,Plantae,129278.0,E
292737228,3ce82ead-cf72-4042-a860-1a9111d72c5d,2025-06-25 18:53:14,2025-06-25,2025-06-25 22:53:14 UTC,Eastern Time (US & Canada),5082106,mariposasquimnipiac,,2025-06-25 22:54:16 UTC,2025-06-25 22:55:52 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/292737228,https://inaturalist-open-data.s3.amazonaws.com/photos/526831236/medium.jpg,,,,0,0,False,2,"Fair Haven Heights, New Haven, CT, USA",41.31446846,-72.87372326,5.0,,,,5.0,,,False,,,wild bergamot,Monarda fistulosa,wild bergamot,Plantae,85320.0,F
292737645,72ca2c99-bc23-48e7-9603-386cdcd1a512,2025-06-25 18:55:48,2025-06-25,2025-06-25 22:55:48 UTC,Eastern Time (US & Canada),5082106,mariposasquimnipiac,,2025-06-25 22:56:06 UTC,2025-07-06 01:23:07 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/292737645,https://inaturalist-open-data.s3.amazonaws.com/photos/526831332/medium.jpg,,,,1,0,False,2,"Fair Haven Heights, New Haven, CT, USA",41.31432024,-72.87381452,7.0,,,,7.0,,open,False,,,Eastern Cottonwood,Populus deltoides,Eastern Cottonwood,Plantae,52119.0,Garden Boundary
292737878,3232997e-8529-435c-a645-a608dfcd947a,2025-06-25 18:56:50,2025-06-25,2025-06-25 22:56:50 UTC,Eastern Time (US & Canada),5082106,mariposasquimnipiac,,2025-06-25 22:57:32 UTC,2025-06-25 22:57:38 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/292737878,https://inaturalist-open-data.s3.amazonaws.com/photos/526831775/medium.jpg,,,We have lots of baby oak trees popping up in the pollinator Garden.,0,0,False,2,"Fair Haven Heights, New Haven, CT, USA",41.31429852,-72.8737894,8.0,,,,8.0,,open,False,,,northern red oak,Quercus rubra,northern red oak,Plantae,49005.0,Garden Boundary
293605256,39cefa1b-8010-428b-ba2b-9b6f4a8b7142,2025-06-13 16:26:23,2025-06-13,2025-06-13 20:26:23 UTC,Eastern Time (US & Canada),5612599,samsmithonearth,Samantha Smith,2025-06-29 02:27:51 UTC,2025-11-01 18:21:17 UTC,research,,https://www.inaturalist.org/observations/293605256,https://static.inaturalist.org/photos/528424391/medium.jpg,,,,1,0,False,843,"Eastern St, New Haven, CT, US",41.3143465374,-72.87414114,51.0,,,,51.0,,,False,,,Pale Green Assassin Bug,Zelus luridus,Pale Green Assassin Bug,Insecta,129423.0,outside
295198403,14a1b59e-0881-46a6-bb94-31205794775f,2025-07-04 15:53:24,2025-07-04,2025-07-04 19:53:24 UTC,Eastern Time (US & Canada),5082106,mariposasquimnipiac,,2025-07-04 19:54:11 UTC,2025-08-30 22:54:56 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/295198403,https://inaturalist-open-data.s3.amazonaws.com/photos/531418277/medium.jpg,,,,1,0,False,2,"Fair Haven Heights, New Haven, CT, USA",41.31418497,-72.8738666,6.0,,,,6.0,,open,False,,,american witch-hazel,Hamamelis virginiana,common witch-hazel,Plantae,51970.0,Garden Boundary
296777364,30ee81a7-cc93-43f6-b1c4-03776a851043,2025-06-13 15:35:45,2025-06-13,2025-06-13 19:35:45 UTC,Eastern Time (US & Canada),5612599,samsmithonearth,Samantha Smith,2025-07-10 15:18:02 UTC,2026-02-22 19:27:01 UTC,research,,https://www.inaturalist.org/observations/296777364,https://static.inaturalist.org/photos/534418396/medium.jpg,,,,1,0,False,843,"Eastern St, New Haven, CT, US",41.314550846,-72.8736551535,7.0,,,,7.0,,open,False,,,garden yellowrocket,Barbarea vulgaris,garden yellowrocket,Plantae,56126.0,outside
296777395,cf47e304-00a8-498f-946b-7838b62b544e,2025-06-13 15:36:35,2025-06-13,2025-06-13 19:36:35 UTC,Eastern Time (US & Canada),5612599,samsmithonearth,Samantha Smith,2025-07-10 15:18:15 UTC,2025-07-10 15:18:16 UTC,needs_id,,https://www.inaturalist.org/observations/296777395,https://static.inaturalist.org/photos/534418479/medium.jpg,,,,0,0,False,843,"Hemingway St, New Haven, CT, US",41.3144809129,-72.873739505,6.0,,,,6.0,,open,False,,,,Geranium carolinianum,Carolina crane's-bill,Plantae,58917.0,F
296777425,b5bc5da9-f888-4a08-b70d-922b0bd0f9d4,2025-06-13 16:03:04,2025-06-13,2025-06-13 20:03:04 UTC,Eastern Time (US & Canada),5612599,samsmithonearth,Samantha Smith,2025-07-10 15:18:25 UTC,2025-10-08 06:27:44 UTC,needs_id,,https://www.inaturalist.org/observations/296777425,https://static.inaturalist.org/photos/534418548/medium.jpg,,,,2,0,False,843,"Eastern St, New Haven, CT, US",41.314356518,-72.8738268838,4.0,,,,4.0,,,False,,,Zadontomerus,Zadontomerus,,Insecta,468067.0,Garden Boundary
296777462,7ff69f3a-1ca5-43a9-8760-67df09a31401,2025-06-13 16:11:33,2025-06-13,2025-06-13 20:11:33 UTC,Eastern Time (US & Canada),5612599,samsmithonearth,Samantha Smith,2025-07-10 15:18:36 UTC,2025-07-10 20:13:49 UTC,research,,https://www.inaturalist.org/observations/296777462,https://static.inaturalist.org/photos/534418630/medium.jpg,,,,1,0,False,843,"Eastern St, New Haven, CT, US",41.3144194341,-72.8737748246,7.0,,,,7.0,,,False,,,sweet everlasting,Pseudognaphalium obtusifolium,sweet everlasting,Plantae,143859.0,Garden Boundary
298662973,694032b9-0657-48f6-8df2-aa9f9dd7a402,2025-06-13 16:29:42,2025-06-13,2025-06-13 20:29:42 UTC,Eastern Time (US & Canada),5612599,samsmithonearth,Samantha Smith,2025-07-17 13:36:33 UTC,2025-07-17 16:01:39 UTC,research,,https://www.inaturalist.org/observations/298662973,https://static.inaturalist.org/photos/538001802/medium.jpg,,,,1,0,False,843,"Eastern St, New Haven, CT, US",41.3144200085,-72.873989149,14.0,,,,14.0,,,False,,,Asian Lady Beetle,Harmonia axyridis,Asian Lady Beetle,Insecta,48484.0,outside
298663718,41c4a250-39c9-47c2-bd63-9c36dfeec628,2025-06-13 16:42:46,2025-06-13,2025-06-13 20:42:46 UTC,Eastern Time (US & Canada),5612599,samsmithonearth,Samantha Smith,2025-07-17 13:39:54 UTC,2025-11-13 20:30:29 UTC,research,,https://www.inaturalist.org/observations/298663718,https://static.inaturalist.org/photos/538003146/medium.jpg,,,,1,0,False,843,"Eastern St, New Haven, CT, US",41.3142355618,-72.8739856555,7.0,,,,7.0,,open,False,,,staghorn sumac,Rhus typhina,staghorn sumac,Plantae,167829.0,Garden Boundary
298663813,cdc8da61-2a77-4a5e-80e5-7d08299a0a63,2025-06-13 16:49:28,2025-06-13,2025-06-13 20:49:28 UTC,Eastern Time (US & Canada),5612599,samsmithonearth,Samantha Smith,2025-07-17 13:40:35 UTC,2025-07-17 13:40:36 UTC,needs_id,,https://www.inaturalist.org/observations/298663813,https://static.inaturalist.org/photos/538003348/medium.jpg,,,,0,0,False,843,"Eastern St, New Haven, CT, US",41.3145332283,-72.8735766196,41.0,,,,41.0,,,False,,,,Gymnosporangium globosum,Cedar-Hawthorn Rust,Fungi,143218.0,outside
298663846,84326e37-c343-4c94-b923-7ea2c284fd66,2025-06-13 16:56:47,2025-06-13,2025-06-13 20:56:47 UTC,Eastern Time (US & Canada),5612599,samsmithonearth,Samantha Smith,2025-07-17 13:40:50 UTC,2025-07-22 03:37:50 UTC,needs_id,,https://www.inaturalist.org/observations/298663846,https://static.inaturalist.org/photos/538003419/medium.jpg,,,,1,0,False,843,"Eastern St, New Haven, CT, US",41.3144481696,-72.8738937554,18.0,,,,18.0,,,False,,,Gasteruption,Gasteruption,,Insecta,250313.0,Garden Boundary
298727529,3121d5fe-6372-44d0-889a-acd070309157,2025-07-17 14:09:13,2025-07-17,2025-07-17 18:09:13 UTC,Eastern Time (US & Canada),5082106,mariposasquimnipiac,,2025-07-17 18:09:56 UTC,2025-07-18 01:01:11 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/298727529,https://inaturalist-open-data.s3.amazonaws.com/photos/538122529/medium.jpg,,,I thought it would be Queen Anne's lace but it isn't,1,0,False,2,"Fair Haven Heights, New Haven, CT, USA",41.31441977,-72.87392347,8.0,,,,8.0,,,False,,,wild carrot,Daucus carota,Queen Anne's lace,Plantae,76610.0,Garden Boundary
298732616,2a8d0454-c3b7-4aae-922c-9706e6d7e4e0,2025-07-17 14:28:47,2025-07-17,2025-07-17 18:28:47 UTC,Eastern Time (US & Canada),5082106,mariposasquimnipiac,,2025-07-17 18:30:01 UTC,2025-07-17 18:30:27 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/298732616,https://inaturalist-open-data.s3.amazonaws.com/photos/538132370/medium.jpg,,,We planted three goldenrods but this doesn't look like any of them,0,0,False,2,"Fair Haven Heights, New Haven, CT, USA",41.31440594,-72.87385897,5.0,,,,5.0,,,False,,,elm-leaved goldenrod,Solidago ulmifolia,elm-leaved goldenrod,Plantae,129599.0,A
298734923,16a412b7-feeb-4832-ba1f-736cb06b43af,2025-07-17 14:38:50,2025-07-17,2025-07-17 18:38:50 UTC,Eastern Time (US & Canada),5082106,mariposasquimnipiac,,2025-07-17 18:39:36 UTC,2026-04-01 23:05:39 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/298734923,https://inaturalist-open-data.s3.amazonaws.com/photos/538137272/medium.jpg,,,Must have planted by seed from nearby,0,0,False,2,"Fair Haven Heights, New Haven, CT, USA",41.31448843,-72.87382381,6.0,,,,6.0,,,False,,,stiff-leaved goldenrod,Solidago rigida,stiff-leaved goldenrod,Plantae,125721.0,Garden Boundary
299000437,dcac26d8-88a6-4a81-8c20-9cf1aecf485f,2025-07-18 15:33:14,2025-07-18,2025-07-18 19:33:14 UTC,Eastern Time (US & Canada),5082106,mariposasquimnipiac,,2025-07-18 19:34:11 UTC,2025-07-18 19:34:20 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/299000437,https://inaturalist-open-data.s3.amazonaws.com/photos/538644272/medium.jpg,,,,0,0,False,2,"Fair Haven Heights, New Haven, CT, USA",41.31447902,-72.87372896,4.0,,,,4.0,,,False,,,hairy white oldfield aster,Symphyotrichum pilosum,hairy white oldfield aster,Plantae,142279.0,F
301023226,435c8989-4d0b-4793-b144-0c718fbb8c6a,2025-07-25 16:01:09,2025-07-25,2025-07-25 20:01:09 UTC,Eastern Time (US & Canada),5082106,mariposasquimnipiac,,2025-07-25 20:02:06 UTC,2025-07-25 20:12:25 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/301023226,https://inaturalist-open-data.s3.amazonaws.com/photos/542420545/medium.jpg,,,,0,0,False,2,"Fair Haven Heights, New Haven, CT, USA",41.31436658,-72.87374168,4.0,,,,4.0,,,False,,,border privet,Ligustrum obtusifolium,border privet,Plantae,204160.0,Garden Boundary
301037864,f47f4235-c91a-4c93-9a83-2cb5f179e825,2025-07-25 17:08:47,2025-07-25,2025-07-25 21:08:47 UTC,Eastern Time (US & Canada),5082106,mariposasquimnipiac,,2025-07-25 21:09:05 UTC,2025-07-25 21:16:00 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/301037864,https://inaturalist-open-data.s3.amazonaws.com/photos/542446493/medium.jpg,,,,0,0,False,2,"Fair Haven Heights, New Haven, CT, USA",41.3143063,-72.87382529,4.0,,,,4.0,,,False,,,privets,Ligustrum,privets,Plantae,69819.0,Garden Boundary
301039420,85503f99-20cd-47ee-8971-3a203947d916,2025-07-25 17:16:25,2025-07-25,2025-07-25 21:16:25 UTC,Eastern Time (US & Canada),5082106,mariposasquimnipiac,,2025-07-25 21:17:03 UTC,2025-07-25 21:22:42 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/301039420,https://inaturalist-open-data.s3.amazonaws.com/photos/542449198/medium.jpg,,,This is a volunteer Oak in our chip pile. If it is disease should I destroy it?,0,0,False,2,"Fair Haven Heights, New Haven, CT, USA",41.31437837,-72.87372866,5.0,,,,5.0,,,False,,,Oak Anthracnose,Apiognomonia errabunda,Oak Anthracnose,Fungi,381266.0,Garden Boundary
301040729,307b2885-fb65-4e64-994d-89b1b278356f,2025-07-25 17:23:45,2025-07-25,2025-07-25 21:23:45 UTC,Eastern Time (US & Canada),5082106,mariposasquimnipiac,,2025-07-25 21:23:59 UTC,2025-07-25 21:24:05 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/301040729,https://inaturalist-open-data.s3.amazonaws.com/photos/542449823/medium.jpg,,,,0,0,False,2,"Fair Haven Heights, New Haven, CT, USA",41.31436919,-72.8737568,7.0,,,,7.0,,open,False,,,narrowleaf mountainmint,Pycnanthemum tenuifolium,narrowleaf mountainmint,Plantae,126891.0,Garden Boundary
301042570,0aeaf1ee-9c40-4409-88b0-54393aeeb91e,2025-07-25 17:31:15,2025-07-25,2025-07-25 21:31:15 UTC,Eastern Time (US & Canada),5082106,mariposasquimnipiac,,2025-07-25 21:31:56 UTC,2025-07-25 21:32:02 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/301042570,https://inaturalist-open-data.s3.amazonaws.com/photos/542453487/medium.jpg,,,,0,0,False,2,"Fair Haven Heights, New Haven, CT, USA",41.31430332,-72.87392329,5.0,,,,5.0,,open,False,,,common jewelweed,Impatiens capensis,common jewelweed,Plantae,47888.0,Garden Boundary
302971203,f019a387-b0c8-4020-85c6-dd6c6802f802,2025-07-29 10:11:17,2025-07-29,2025-07-29 14:11:17 UTC,Eastern Time (US & Canada),5612599,samsmithonearth,Samantha Smith,2025-08-01 22:03:18 UTC,2025-08-01 22:03:19 UTC,needs_id,,https://www.inaturalist.org/observations/302971203,https://static.inaturalist.org/photos/546043325/medium.jpg,,,,0,0,False,843,"Russell St, New Haven, CT, US",41.314375,-72.8740716667,64.0,,,,64.0,,,False,,,,Diogmites neoternatus,Plain-tailed Hanging Thief,Insecta,61665.0,Garden Boundary
302971269,029cfc00-9e21-4e52-a742-db4264083dd8,2025-07-24 09:31:21,2025-07-24,2025-07-24 13:31:21 UTC,Eastern Time (US & Canada),5612599,samsmithonearth,Samantha Smith,2025-08-01 22:03:34 UTC,2025-08-01 22:03:35 UTC,needs_id,,https://www.inaturalist.org/observations/302971269,https://static.inaturalist.org/photos/546043435/medium.jpg,,,,0,0,False,843,"Eastern St, New Haven, CT, US",41.3143798468,-72.8738816903,7.0,,,,7.0,,,False,,,,Corythucha marmorata,Chrysanthemum Lace Bug,Insecta,320845.0,B
304806161,f1a80021-0ffb-463d-a463-16bda278c185,2025-08-08 16:43:01,2025-08-08,2025-08-08 20:43:01 UTC,Eastern Time (US & Canada),5082106,mariposasquimnipiac,,2025-08-08 20:44:54 UTC,2025-08-08 20:45:02 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/304806161,https://inaturalist-open-data.s3.amazonaws.com/photos/549519284/medium.jpg,,,Volunteer in native plant pollinator Garden ...  With planted some 100 or so feet away but they didn't flourish,0,0,False,2,"Fair Haven Heights, New Haven, CT, USA",41.31420086,-72.87384729,7.0,,,,7.0,,open,False,,,flat-top white aster,Doellingeria umbellata,flat-top white aster,Plantae,120179.0,E
304806612,1fa87e06-3147-4f0a-a578-dcb944c72e04,2025-08-08 16:44:53,2025-08-08,2025-08-08 20:44:53 UTC,Eastern Time (US & Canada),5082106,mariposasquimnipiac,,2025-08-08 20:47:19 UTC,2025-08-08 20:57:05 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/304806612,https://inaturalist-open-data.s3.amazonaws.com/photos/549520383/medium.jpg,,,Weed that we don't want,1,0,False,2,"Fair Haven Heights, New Haven, CT, USA",41.31414031,-72.87379669,9.0,,,,9.0,,,False,,,American pokeweed,Phytolacca americana,American pokeweed,Plantae,48599.0,Garden Boundary
304818984,3c63d36b-9469-4762-9767-daccebbd1494,2025-08-08 16:55:38,2025-08-08,2025-08-08 20:55:38 UTC,Eastern Time (US & Canada),5082106,mariposasquimnipiac,,2025-08-08 21:47:15 UTC,2026-02-15 10:42:41 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/304818984,https://inaturalist-open-data.s3.amazonaws.com/photos/549543963/medium.jpg,,,,0,0,False,2,"Fair Haven Heights, New Haven, CT, USA",41.31424582,-72.87384906,7.0,,,,7.0,,,False,,,,Magnoliopsida,Dicots,Plantae,47124.0,Garden Boundary
304820785,cf07c548-12d5-48a0-9be4-9a8a27b448bc,2025-08-08 17:56:45,2025-08-08,2025-08-08 21:56:45 UTC,Eastern Time (US & Canada),5082106,mariposasquimnipiac,,2025-08-08 21:57:09 UTC,2025-08-08 22:03:47 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/304820785,https://inaturalist-open-data.s3.amazonaws.com/photos/549549653/medium.jpg,,,,0,0,False,2,"Fair Haven Heights, New Haven, CT, USA",41.31450316,-72.87378732,4.0,,,,4.0,,open,False,,,flat-top white aster,Doellingeria umbellata,flat-top white aster,Plantae,120179.0,Garden Boundary
304822256,633e1c31-2102-4614-b30d-eea1e97605cb,2025-08-08 17:57:32,2025-08-08,2025-08-08 21:57:32 UTC,Eastern Time (US & Canada),5082106,mariposasquimnipiac,,2025-08-08 22:03:49 UTC,2025-08-10 20:39:06 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/304822256,https://inaturalist-open-data.s3.amazonaws.com/photos/550545121/medium.jpg,,,It seems to be coming up everywhere!,0,0,False,2,"Fair Haven Heights, New Haven, CT, USA",41.31450062,-72.87378645,4.0,,,,4.0,,,False,,,Common Lambsquarters,Chenopodium album,Common Lambsquarters,Plantae,58127.0,Garden Boundary
305350141,1906abfa-a74a-490e-93ea-a970c45b92fc,2025-08-10 16:39:02,2025-08-10,2025-08-10 20:39:02 UTC,Eastern Time (US & Canada),5082106,mariposasquimnipiac,,2025-08-10 20:40:09 UTC,2026-01-02 19:45:14 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/305350141,https://inaturalist-open-data.s3.amazonaws.com/photos/550545744/medium.jpg,,,Every time I see a new tree I'm sure hoping it's sumac and not tree of heaven. This bark is more smooth but the photo comes up with sumac ID. Yay,1,0,False,2,"Fair Haven Heights, New Haven, CT, USA",41.31426614,-72.87409861,4.0,,,,4.0,,open,False,,,staghorn sumac,Rhus typhina,staghorn sumac,Plantae,167829.0,outside
305350457,ddc52ae4-33ca-4385-9a97-e1592f3bc729,2025-08-10 16:40:22,2025-08-10,2025-08-10 20:40:22 UTC,Eastern Time (US & Canada),5082106,mariposasquimnipiac,,2025-08-10 20:41:04 UTC,2025-09-20 21:57:43 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/305350457,https://inaturalist-open-data.s3.amazonaws.com/photos/550547664/medium.jpg,,,Oh no! It is big and among two sumac trees,1,0,False,2,"Fair Haven Heights, New Haven, CT, USA",41.31433048,-72.87407039,5.0,,,,5.0,,,False,,,Porcelain Berry,Ampelopsis glandulosa,Porcelain Berry,Plantae,204237.0,Garden Boundary
305351123,e62fb813-d185-425d-bb1f-003cf8146d1c,2025-08-10 16:42:40,2025-08-10,2025-08-10 20:42:40 UTC,Eastern Time (US & Canada),5082106,mariposasquimnipiac,,2025-08-10 20:43:39 UTC,2025-08-10 20:43:48 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/305351123,https://inaturalist-open-data.s3.amazonaws.com/photos/550547726/medium.jpg,,,I have never seen these long tendrils. I guess they are seed pods,0,0,False,2,"Fair Haven Heights, New Haven, CT, USA",41.31424443,-72.87413027,4.0,,,,4.0,,open,False,,,northern catalpa,Catalpa speciosa,northern catalpa,Plantae,76158.0,outside
305353932,acfef85d-ad37-4838-a208-0042f46d46d9,2025-08-10 16:53:01,2025-08-10,2025-08-10 20:53:01 UTC,Eastern Time (US & Canada),5082106,mariposasquimnipiac,,2025-08-10 20:55:06 UTC,2025-08-10 20:58:49 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/305353932,https://inaturalist-open-data.s3.amazonaws.com/photos/550555301/medium.jpg,,,Another invasive plant volunteering,0,0,False,2,"Fair Haven Heights, New Haven, CT, USA",41.31418401,-72.87374661,8.0,,,,8.0,,open,False,,,false aster,Boltonia asteroides,false aster,Plantae,159305.0,Garden Boundary
306570358,b4f141b1-391b-4ec8-9c40-b625bfda16cc,2025-08-15 16:21:40,2025-08-15,2025-08-15 20:21:40 UTC,Eastern Time (US & Canada),5082106,mariposasquimnipiac,,2025-08-15 20:23:21 UTC,2025-08-15 20:23:27 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/306570358,https://inaturalist-open-data.s3.amazonaws.com/photos/552873298/medium.jpg,,,"I know it's native and birds love it, but I'm tired of finding it in our pollinator Garden where kids and dogs frequent",0,0,False,2,"Fair Haven Heights, New Haven, CT, USA",41.31432989,-72.87379792,4.0,,,,4.0,,,False,,,eastern poison ivy,Toxicodendron radicans,eastern poison ivy,Plantae,58732.0,Garden Boundary
307117192,b7f8d4eb-a213-4312-ab2c-a0a7e2b91496,2025-08-17 16:54:04,2025-08-17,2025-08-17 20:54:04 UTC,Eastern Time (US & Canada),5082106,mariposasquimnipiac,,2025-08-17 20:54:56 UTC,2025-08-18 01:07:00 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/307117192,https://inaturalist-open-data.s3.amazonaws.com/photos/553909600/medium.jpg,,,Definitely some kind of sumac volunteering in our garden,1,0,False,2,"Fair Haven Heights, New Haven, CT, USA",41.31425728,-72.87409227,7.0,,,,7.0,,open,False,,,staghorn sumac,Rhus typhina,staghorn sumac,Plantae,167829.0,outside
307117600,ae2eff89-7659-417c-a8c9-3f6b9e60d0ec,2025-08-17 16:55:47,2025-08-17,2025-08-17 20:55:47 UTC,Eastern Time (US & Canada),5082106,mariposasquimnipiac,,2025-08-17 20:56:21 UTC,2025-08-17 20:56:26 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/307117600,https://inaturalist-open-data.s3.amazonaws.com/photos/553910308/medium.jpg,,,"Definitely some kind of maple, I'm just guessing this is the best match.",0,0,False,2,"Fair Haven Heights, New Haven, CT, USA",41.3142396,-72.87410762,9.0,,,,9.0,,open,False,,,red maple,Acer rubrum,red maple,Plantae,48098.0,outside
307117848,3e43ad6e-5238-4990-8821-be6f6542cd02,2025-08-17 16:56:27,2025-08-17,2025-08-17 20:56:27 UTC,Eastern Time (US & Canada),5082106,mariposasquimnipiac,,2025-08-17 20:56:56 UTC,2025-08-18 12:28:30 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/307117848,https://inaturalist-open-data.s3.amazonaws.com/photos/553914639/medium.jpg,,,Another invasive plant popping up,2,0,False,2,"Fair Haven Heights, New Haven, CT, USA",41.31425434,-72.87408613,6.0,,,,6.0,,,False,,,American pokeweed,Phytolacca americana,American pokeweed,Plantae,48599.0,outside
307749572,a9e7ddc1-3168-4e4a-b24f-52cd90db0b60,2025-08-20 10:37:53,2025-08-20,2025-08-20 14:37:53 UTC,Eastern Time (US & Canada),5082106,mariposasquimnipiac,,2025-08-20 14:38:54 UTC,2025-08-23 12:57:01 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/307749572,https://inaturalist-open-data.s3.amazonaws.com/photos/555829265/medium.jpg,,,Growing wild in the grass on the vacant lot. I don't recall seeing it earlier than mid-august this year 2025,1,0,False,2,"Fair Haven Heights, New Haven, CT, USA",41.31431865,-72.87363824,5.0,,,,5.0,,,False,,,chicory,Cichorium intybus,chicory,Plantae,52913.0,outside
